BasinID,Year,Month,Rainfed croplands,Mosaic cropland (50-70%) / vegetation (grassland/shrubland/forest) (20-50%),Mosaic vegetation (grassland/shrubland/forest) (50-70%) / cropland (20-50%) ,Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m),Closed (>40%) broadleaved deciduous forest (>5m),Open (15-40%) broadleaved deciduous forest/woodland (>5m),Open (15-40%) needleleaved deciduous or evergreen forest (>5m),Mosaic forest or shrubland (50-70%) / grassland (20-50%),Mosaic grassland (50-70%) / forest or shrubland (20-50%) ,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)","Closed to open (>15%) herbaceous vegetation (grassland, savannas or lichens/mosses)",Sparse (<15%) vegetation,"Closed to open (>15%) grassland or woody vegetation on regularly flooded or waterlogged soil - Fresh, brackish or saline water",Bare areas,Water bodies
212,2001,11,0,0,1.253,0,1.335,1.284,0,0,0,1.24,0.875,0,0,0,0
212,2001,12,0,0,1.688,0,1.839,1.73,0,0,0,1.702,1.575,0,0,0,0
212,2002,1,0,0,1.931,0,2.098,1.978,0,0,0,1.916,0.7,0,0,0,0
212,2002,2,0,0,2.237,0,2.285,2.207,0,0,0,2.131,1.925,0,0,0,0
212,2002,3,0,0,2.24,0,2.345,2.226,0,0,0,2.21,2.2,0,0,0,0
212,2002,4,0,0,2.173,0,2.375,2.27,0,0,0,2.23,2.333,0,0,0,0
212,2002,5,0,0,1.736,0,1.769,1.739,0,0,0,1.689,1.55,0,0,0,0
212,2002,6,0,0,1.313,0,1.358,1.315,0,0,0,1.273,1.05,0,0,0,0
212,2002,7,0,0,1.094,0,1.13,1.1,0,0,0,1.06,0.9,0,0,0,0
212,2002,8,0,0,1.084,0,1.098,1.075,0,0,0,1.041,0.95,0,0,0,0
212,2002,9,0,0,1.001,0,1.061,1.022,0,0,0,0.988,0.8,0,0,0,0
212,2002,10,0,0,0.855,0,1.018,0.945,0,0,0,0.893,0.6,0,0,0,0
212,2002,11,0,0,1.246,0,1.318,1.279,0,0,0,1.218,1.025,0,0,0,0
212,2002,12,0,0,1.745,0,1.896,1.85,0,0,0,1.827,1.975,0,0,0,0
212,2003,1,0,0,2.048,0,2.064,1.997,0,0,0,2.039,1.4,0,0,0,0
212,2003,2,0,0,2.397,0,2.388,2.352,0,0,0,2.347,2.125,0,0,0,0
212,2003,3,0,0,2.492,0,2.568,2.518,0,0,0,2.396,1.975,0,0,0,0
212,2003,4,0,0,2.381,0,2.402,2.321,0,0,0,2.283,1.967,0,0,0,0
212,2003,5,0,0,1.807,0,1.904,1.834,0,0,0,1.754,1.45,0,0,0,0
212,2003,6,0,0,1.423,0,1.41,1.373,0,0,0,1.328,1.075,0,0,0,0
212,2003,7,0,0,1.177,0,1.218,1.182,0,0,0,1.14,0.925,0,0,0,0
212,2003,8,0,0,1.141,0,1.169,1.138,0,0,0,1.099,0.875,0,0,0,0
212,2003,9,0,0,1.008,0,1.079,1.04,0,0,0,1.003,0.825,0,0,0,0
212,2003,10,0,0,0.958,0,1.034,0.982,0,0,0,0.939,0.633,0,0,0,0
212,2003,11,0,0,1.058,0,1.102,1.101,0,0,0,1.07,0.8,0,0,0,0
212,2003,12,0,0,1.212,0,1.14,1.263,0,0,0,1.265,1.3,0,0,0,0
212,2004,1,0,0,1.617,0,1.712,1.798,0,0,0,1.779,1.5,0,0,0,0
212,2004,2,0,0,1.946,0,2.012,2.078,0,0,0,2.062,1.675,0,0,0,0
212,2004,3,0,0,2.422,0,2.334,2.392,0,0,0,2.344,2.175,0,0,0,0
212,2004,4,0,0,2.216,0,2.234,2.201,0,0,0,2.137,2.225,0,0,0,0
212,2004,5,0,0,1.93,0,2.016,1.96,0,0,0,1.876,1.633,0,0,0,0
212,2004,6,0,0,1.451,0,1.525,1.472,0,0,0,1.413,1.225,0,0,0,0
212,2004,7,0,0,1.229,0,1.261,1.219,0,0,0,1.173,1.025,0,0,0,0
212,2004,8,0,0,1.142,0,1.158,1.139,0,0,0,1.092,1,0,0,0,0
212,2004,9,0,0,1.03,0,1.09,1.054,0,0,0,1.018,0.875,0,0,0,0
212,2004,10,0,0,0.999,0,1.073,1.032,0,0,0,0.964,0.725,0,0,0,0
212,2004,11,0,0,1.276,0,1.337,1.276,0,0,0,1.239,0.733,0,0,0,0
212,2004,12,0,0,1.585,0,1.69,1.622,0,0,0,1.588,0.85,0,0,0,0
212,2005,1,0,0,2.147,0,2.093,2.076,0,0,0,2.079,1.4,0,0,0,0
212,2005,2,0,0,2.41,0,2.433,2.404,0,0,0,2.351,2.275,0,0,0,0
212,2005,3,0,0,2.365,0,2.394,2.362,0,0,0,2.318,3.175,0,0,0,0
212,2005,4,0,0,2.089,0,2.187,2.136,0,0,0,2.048,1.967,0,0,0,0
212,2005,5,0,0,1.589,0,1.626,1.575,0,0,0,1.528,1.325,0,0,0,0
212,2005,6,0,0,1.291,0,1.311,1.273,0,0,0,1.233,1.075,0,0,0,0
212,2005,7,0,0,1.101,0,1.138,1.1,0,0,0,1.066,0.875,0,0,0,0
212,2005,8,0,0,1.024,0,1.056,1.021,0,0,0,0.999,0.8,0,0,0,0
212,2005,9,0,0,0.929,0,0.978,0.955,0,0,0,0.927,0.7,0,0,0,0
212,2005,10,0,0,0.823,0,0.873,0.836,0,0,0,0.802,0.6,0,0,0,0
212,2005,11,0,0,1.183,0,1.237,1.187,0,0,0,1.121,0.825,0,0,0,0
212,2005,12,0,0,1.655,0,1.652,1.649,0,0,0,1.61,1.075,0,0,0,0
212,2006,1,0,0,1.803,0,1.769,1.842,0,0,0,1.815,2.2,0,0,0,0
212,2006,2,0,0,1.943,0,2.123,1.981,0,0,0,1.927,1.65,0,0,0,0
212,2006,3,0,0,1.93,0,2.002,1.894,0,0,0,1.911,1.325,0,0,0,0
212,2006,4,0,0,2,0,2.021,2.04,0,0,0,1.992,1.767,0,0,0,0
212,2006,5,0,0,1.801,0,1.888,1.817,0,0,0,1.735,1.6,0,0,0,0
212,2006,6,0,0,1.492,0,1.534,1.481,0,0,0,1.423,1.175,0,0,0,0
212,2006,7,0,0,1.253,0,1.292,1.238,0,0,0,1.189,1.025,0,0,0,0
212,2006,8,0,0,1.177,0,1.221,1.166,0,0,0,1.128,0.975,0,0,0,0
212,2006,9,0,0,1.036,0,1.074,1.034,0,0,0,0.995,0.825,0,0,0,0
212,2006,10,0,0,0.898,0,0.967,0.908,0,0,0,0.87,0.367,0,0,0,0
212,2006,11,0,0,1.054,0,1.119,1.04,0,0,0,0.994,0.775,0,0,0,0
212,2006,12,0,0,1.194,0,1.586,1.426,0,0,0,1.381,1.2,0,0,0,0
213,2000,1,0,0,1.878,0,2.148,2.036,0,0,0,1.885,1.383,0,0,0,0
213,2000,2,0,0,2.221,0,2.487,2.314,0,0,0,2.139,1.542,0,0,0,0
213,2000,3,0,0,2.36,0,2.619,2.432,0,0,0,2.239,1.892,0,0,0,0
213,2000,4,0,0,2.06,0,2.242,2.087,0,0,0,1.918,1.7,0,0,0,0
213,2000,5,0,0,1.736,0,1.833,1.721,0,0,0,1.559,1.478,0,0,0,0
213,2000,6,0,0,1.267,0,1.348,1.261,0,0,0,1.144,1.075,0,0,0,0
213,2000,7,0,0,1.045,0,1.111,1.05,0,0,0,0.955,0.85,0,0,0,0
213,2000,8,0,0,0.966,0,1.034,0.991,0,0,0,0.907,0.792,0,0,0,0
213,2000,9,0,0,0.941,0,1.029,0.976,0,0,0,0.914,0.808,0,0,0,0
213,2000,10,0,0,0.862,0,1.033,0.933,0,0,0,0.859,0.675,0,0,0,0
213,2000,11,0,0,1.158,0,1.39,1.257,0,0,0,1.163,1.067,0,0,0,0
213,2000,12,0,0,1.88,0,2.211,2.024,0,0,0,1.919,1.55,0,0,0,0
213,2001,1,0,0,1.607,0,1.944,1.761,0,0,0,1.614,1.533,0,0,0,0
213,2001,2,0,0,1.808,0,2.099,1.877,0,0,0,1.75,1.525,0,0,0,0
213,2001,3,0,0,1.936,0,2.005,1.984,0,0,0,1.867,1.825,0,0,0,0
213,2001,4,0,0,2.117,0,2.173,2.122,0,0,0,1.966,1.878,0,0,0,0
213,2001,5,0,0,1.524,0,1.615,1.502,0,0,0,1.362,1.342,0,0,0,0
213,2001,6,0,0,1.013,0,1.083,1.039,0,0,0,0.962,0.825,0,0,0,0
213,2001,7,0,0,0.923,0,1.001,0.936,0,0,0,0.855,0.817,0,0,0,0
213,2001,8,0,0,0.918,0,1.011,0.951,0,0,0,0.875,0.808,0,0,0,0
213,2001,9,0,0,0.892,0,1.042,0.967,0,0,0,0.911,0.783,0,0,0,0
213,2001,10,0,0,0.955,0,1.184,1.068,0,0,0,0.966,0.778,0,0,0,0
213,2001,11,0,0,1.22,0,1.396,1.28,0,0,0,1.19,1.075,0,0,0,0
213,2001,12,0,0,1.594,0,1.547,1.57,0,0,0,1.537,1.725,0,0,0,0
213,2002,1,0,0,1.949,0,1.932,1.865,0,0,0,1.714,1.4,0,0,0,0
213,2002,2,0,0,2.185,0,2.104,2.059,0,0,0,1.928,1.817,0,0,0,0
213,2002,3,0,0,2.058,0,2.328,2.139,0,0,0,2.027,1.842,0,0,0,0
213,2002,4,0,0,2.151,0,2.391,2.17,0,0,0,1.966,1.8,0,0,0,0
213,2002,5,0,0,1.635,0,1.78,1.667,0,0,0,1.518,1.492,0,0,0,0
213,2002,6,0,0,1.245,0,1.325,1.252,0,0,0,1.14,1.108,0,0,0,0
213,2002,7,0,0,1.034,0,1.117,1.045,0,0,0,0.957,0.933,0,0,0,0
213,2002,8,0,0,1.006,0,1.096,1.034,0,0,0,0.941,0.908,0,0,0,0
213,2002,9,0,0,0.929,0,1.072,0.993,0,0,0,0.912,0.792,0,0,0,0
213,2002,10,0,0,0.802,0,1.004,0.9,0,0,0,0.815,0.744,0,0,0,0
213,2002,11,0,0,1.152,0,1.293,1.192,0,0,0,1.086,1.175,0,0,0,0
213,2002,12,0,0,1.598,0,1.729,1.669,0,0,0,1.591,1.3,0,0,0,0
213,2003,1,0,0,1.931,0,2.218,2.097,0,0,0,1.952,1.458,0,0,0,0
213,2003,2,0,0,2.203,0,2.468,2.279,0,0,0,2.087,1.6,0,0,0,0
213,2003,3,0,0,2.375,0,2.572,2.322,0,0,0,2.09,2.042,0,0,0,0
213,2003,4,0,0,2.247,0,2.562,2.347,0,0,0,2.159,1.911,0,0,0,0
213,2003,5,0,0,1.766,0,1.941,1.799,0,0,0,1.641,1.433,0,0,0,0
213,2003,6,0,0,1.351,0,1.419,1.342,0,0,0,1.225,1.117,0,0,0,0
213,2003,7,0,0,1.135,0,1.237,1.164,0,0,0,1.064,0.908,0,0,0,0
213,2003,8,0,0,1.076,0,1.197,1.119,0,0,0,1.035,0.9,0,0,0,0
213,2003,9,0,0,0.965,0,1.086,1.031,0,0,0,0.957,0.825,0,0,0,0
213,2003,10,0,0,0.843,0,1.009,0.905,0,0,0,0.825,0.633,0,0,0,0
213,2003,11,0,0,1.052,0,1.173,1.078,0,0,0,0.961,1.017,0,0,0,0
213,2003,12,0,0,1.271,0,1.426,1.327,0,0,0,1.233,1.35,0,0,0,0
213,2004,1,0,0,1.79,0,1.832,1.82,0,0,0,1.743,1.533,0,0,0,0
213,2004,2,0,0,2.098,0,2.305,2.109,0,0,0,1.92,1.417,0,0,0,0
213,2004,3,0,0,2.368,0,2.538,2.357,0,0,0,2.155,1.633,0,0,0,0
213,2004,4,0,0,2.094,0,2.249,2.087,0,0,0,1.876,1.592,0,0,0,0
213,2004,5,0,0,1.766,0,1.969,1.829,0,0,0,1.651,1.356,0,0,0,0
213,2004,6,0,0,1.377,0,1.485,1.395,0,0,0,1.266,1.108,0,0,0,0
213,2004,7,0,0,1.125,0,1.229,1.154,0,0,0,1.06,0.967,0,0,0,0
213,2004,8,0,0,1.075,0,1.157,1.098,0,0,0,1.032,0.85,0,0,0,0
213,2004,9,0,0,0.939,0,1.059,1.001,0,0,0,0.937,0.792,0,0,0,0
213,2004,10,0,0,0.822,0,1.013,0.901,0,0,0,0.811,0.625,0,0,0,0
213,2004,11,0,0,1.158,0,1.273,1.202,0,0,0,1.1,1.033,0,0,0,0
213,2004,12,0,0,1.411,0,1.446,1.44,0,0,0,1.31,1.367,0,0,0,0
213,2005,1,0,0,2.009,0,2.373,2.148,0,0,0,1.938,1.525,0,0,0,0
213,2005,2,0,0,2.465,0,2.724,2.565,0,0,0,2.333,2.017,0,0,0,0
213,2005,3,0,0,2.294,0,2.468,2.345,0,0,0,2.173,1.892,0,0,0,0
213,2005,4,0,0,2.008,0,2.154,2.029,0,0,0,1.849,1.567,0,0,0,0
213,2005,5,0,0,1.485,0,1.59,1.488,0,0,0,1.342,1.142,0,0,0,0
213,2005,6,0,0,1.199,0,1.282,1.206,0,0,0,1.104,1,0,0,0,0
213,2005,7,0,0,1.027,0,1.116,1.043,0,0,0,0.951,0.9,0,0,0,0
213,2005,8,0,0,0.971,0,1.043,0.999,0,0,0,0.923,0.792,0,0,0,0
213,2005,9,0,0,0.858,0,0.978,0.906,0,0,0,0.845,0.75,0,0,0,0
213,2005,10,0,0,0.766,0,0.893,0.799,0,0,0,0.704,0.633,0,0,0,0
213,2005,11,0,0,1.061,0,1.255,1.116,0,0,0,0.99,0.975,0,0,0,0
213,2005,12,0,0,1.404,0,1.731,1.503,0,0,0,1.37,1.258,0,0,0,0
213,2006,1,0,0,1.616,0,1.898,1.777,0,0,0,1.71,1.55,0,0,0,0
213,2006,2,0,0,1.868,0,2.141,2.016,0,0,0,1.852,1.842,0,0,0,0
213,2006,3,0,0,1.911,0,2.073,1.957,0,0,0,1.845,1.85,0,0,0,0
213,2006,4,0,0,1.933,0,2.32,2.08,0,0,0,1.941,1.944,0,0,0,0
213,2006,5,0,0,1.667,0,1.868,1.713,0,0,0,1.539,1.283,0,0,0,0
213,2006,6,0,0,1.411,0,1.509,1.42,0,0,0,1.276,1.117,0,0,0,0
213,2006,7,0,0,1.164,0,1.255,1.174,0,0,0,1.063,0.95,0,0,0,0
213,2006,8,0,0,1.091,0,1.18,1.115,0,0,0,1.026,0.892,0,0,0,0
213,2006,9,0,0,0.97,0,1.051,1.008,0,0,0,0.94,0.825,0,0,0,0
213,2006,10,0,0,0.828,0,0.96,0.882,0,0,0,0.807,0.533,0,0,0,0
213,2006,11,0,0,1.042,0,1.178,1.092,0,0,0,0.987,0.9,0,0,0,0
213,2006,12,0,0,1.352,0,1.608,1.478,0,0,0,1.426,1.425,0,0,0,0
214,2000,1,0,0,2.199,0,2.45,2.233,0,0,0,2.248,1.9,0,0,0,0
214,2000,2,0,0,2.473,0,2.706,2.483,0,0,0,2.491,1.75,0,0,0,0
214,2000,3,0,0,2.464,0,2.714,2.5,0,0,0,2.464,2.05,0,0,0,0
214,2000,4,0,0,2.097,0,2.245,2.127,0,0,0,2.095,1.675,0,0,0,0
214,2000,5,0,0,1.689,0,1.787,1.7,0,0,0,1.665,1.433,0,0,0,0
214,2000,6,0,0,1.212,0,1.299,1.225,0,0,0,1.209,1.075,0,0,0,0
214,2000,7,0,0,1.007,0,1.098,1.024,0,0,0,1.019,0.875,0,0,0,0
214,2000,8,0,0,0.893,0,1.009,0.94,0,0,0,0.934,0.85,0,0,0,0
214,2000,9,0,0,0.938,0,1.004,0.956,0,0,0,0.953,0.875,0,0,0,0
214,2000,10,0,0,0.863,0,0.984,0.922,0,0,0,0.906,0.675,0,0,0,0
214,2000,11,0,0,1.227,0,1.483,1.281,0,0,0,1.286,1.167,0,0,0,0
214,2000,12,0,0,2.196,0,2.423,2.223,0,0,0,2.3,1.75,0,0,0,0
214,2001,1,0,0,1.759,0,2.067,1.825,0,0,0,1.815,1.8,0,0,0,0
214,2001,2,0,0,1.924,0,2.257,2.035,0,0,0,1.969,1.95,0,0,0,0
214,2001,3,0,0,2.109,0,2.064,2.057,0,0,0,2.056,2,0,0,0,0
214,2001,4,0,0,2.12,0,2.312,2.171,0,0,0,2.131,1.7,0,0,0,0
214,2001,5,0,0,1.602,0,1.617,1.553,0,0,0,1.53,1.325,0,0,0,0
214,2001,6,0,0,1.053,0,1.116,1.048,0,0,0,1.021,0.875,0,0,0,0
214,2001,7,0,0,0.933,0,0.994,0.943,0,0,0,0.931,0.8,0,0,0,0
214,2001,8,0,0,0.936,0,1.011,0.96,0,0,0,0.946,0.825,0,0,0,0
214,2001,9,0,0,0.963,0,1.062,0.999,0,0,0,0.993,0.85,0,0,0,0
214,2001,10,0,0,1.118,0,1.29,1.178,0,0,0,1.142,0.8,0,0,0,0
214,2001,11,0,0,1.36,0,1.584,1.375,0,0,0,1.421,0.95,0,0,0,0
214,2001,12,0,0,1.735,0,1.823,1.604,0,0,0,1.68,1.375,0,0,0,0
214,2002,1,0,0,1.753,0,2.027,1.747,0,0,0,1.804,0.9,0,0,0,0
214,2002,2,0,0,1.954,0,2.2,1.979,0,0,0,2.076,1.925,0,0,0,0
214,2002,3,0,0,2.055,0,2.184,2.149,0,0,0,2.17,2.025,0,0,0,0
214,2002,4,0,0,1.897,0,2.144,1.987,0,0,0,1.987,1.4,0,0,0,0
214,2002,5,0,0,1.607,0,1.72,1.626,0,0,0,1.597,1.2,0,0,0,0
214,2002,6,0,0,1.225,0,1.283,1.231,0,0,0,1.208,0.975,0,0,0,0
214,2002,7,0,0,1.005,0,1.098,1.028,0,0,0,1.013,0.85,0,0,0,0
214,2002,8,0,0,1.003,0,1.079,1.023,0,0,0,0.995,0.75,0,0,0,0
214,2002,9,0,0,1.032,0,1.169,1.073,0,0,0,1.064,0.9,0,0,0,0
214,2002,10,0,0,1.02,0,1.256,1.121,0,0,0,1.092,1,0,0,0,0
214,2002,11,0,0,1.147,0,1.401,1.243,0,0,0,1.26,1.1,0,0,0,0
214,2002,12,0,0,1.703,0,1.948,1.811,0,0,0,1.828,1.9,0,0,0,0
214,2003,1,0,0,2.316,0,2.58,2.295,0,0,0,2.343,1.975,0,0,0,0
214,2003,2,0,0,2.219,0,2.419,2.222,0,0,0,2.254,1.825,0,0,0,0
214,2003,3,0,0,1.859,0,2.425,1.99,0,0,0,2.069,1.65,0,0,0,0
214,2003,4,0,0,2.17,0,2.497,2.261,0,0,0,2.272,1.7,0,0,0,0
214,2003,5,0,0,1.758,0,1.921,1.8,0,0,0,1.764,1.35,0,0,0,0
214,2003,6,0,0,1.309,0,1.389,1.306,0,0,0,1.28,1.05,0,0,0,0
214,2003,7,0,0,1.153,0,1.167,1.134,0,0,0,1.129,0.95,0,0,0,0
214,2003,8,0,0,1.097,0,1.186,1.104,0,0,0,1.087,0.95,0,0,0,0
214,2003,9,0,0,0.987,0,1.075,1.015,0,0,0,1.009,0.85,0,0,0,0
214,2003,10,0,0,0.886,0,1.125,0.977,0,0,0,0.964,0.8,0,0,0,0
214,2003,11,0,0,1.005,0,1.36,1.142,0,0,0,1.119,0.95,0,0,0,0
214,2003,12,0,0,1.334,0,1.453,1.381,0,0,0,1.343,1.525,0,0,0,0
214,2004,1,0,0,1.743,0,1.768,1.82,0,0,0,1.761,1.75,0,0,0,0
214,2004,2,0,0,2.07,0,2.253,2.079,0,0,0,2.094,2.125,0,0,0,0
214,2004,3,0,0,2.44,0,2.617,2.372,0,0,0,2.428,1.95,0,0,0,0
214,2004,4,0,0,2.045,0,2.294,2.12,0,0,0,2.079,1.825,0,0,0,0
214,2004,5,0,0,1.799,0,1.992,1.854,0,0,0,1.796,1.433,0,0,0,0
214,2004,6,0,0,1.378,0,1.444,1.381,0,0,0,1.352,1.1,0,0,0,0
214,2004,7,0,0,1.134,0,1.198,1.127,0,0,0,1.116,0.9,0,0,0,0
214,2004,8,0,0,1.077,0,1.14,1.087,0,0,0,1.08,0.75,0,0,0,0
214,2004,9,0,0,0.973,0,1.079,1.008,0,0,0,1.007,0.875,0,0,0,0
214,2004,10,0,0,0.843,0,1.03,0.922,0,0,0,0.908,0.775,0,0,0,0
214,2004,11,0,0,1.25,0,1.346,1.291,0,0,0,1.307,1.333,0,0,0,0
214,2004,12,0,0,1.587,0,1.473,1.51,0,0,0,1.54,1.3,0,0,0,0
214,2005,1,0,0,2.37,0,2.477,2.342,0,0,0,2.418,1.45,0,0,0,0
214,2005,2,0,0,2.614,0,2.904,2.638,0,0,0,2.635,2.05,0,0,0,0
214,2005,3,0,0,2.402,0,2.717,2.442,0,0,0,2.399,1.95,0,0,0,0
214,2005,4,0,0,2.073,0,2.259,2.072,0,0,0,2.089,1.667,0,0,0,0
214,2005,5,0,0,1.506,0,1.591,1.489,0,0,0,1.452,1.175,0,0,0,0
214,2005,6,0,0,1.205,0,1.262,1.199,0,0,0,1.182,1.025,0,0,0,0
214,2005,7,0,0,1.043,0,1.104,1.047,0,0,0,1.036,0.9,0,0,0,0
214,2005,8,0,0,1.017,0,1.059,1.014,0,0,0,1.004,0.75,0,0,0,0
214,2005,9,0,0,0.885,0,1.013,0.91,0,0,0,0.908,0.75,0,0,0,0
214,2005,10,0,0,0.807,0,0.987,0.847,0,0,0,0.839,0.633,0,0,0,0
214,2005,11,0,0,1.061,0,1.265,1.127,0,0,0,1.125,0.925,0,0,0,0
214,2005,12,0,0,1.504,0,1.723,1.573,0,0,0,1.552,1.1,0,0,0,0
214,2006,1,0,0,1.932,0,1.714,1.847,0,0,0,1.855,1.525,0,0,0,0
214,2006,2,0,0,2.117,0,2.156,2.091,0,0,0,2.149,1.05,0,0,0,0
214,2006,3,0,0,2.152,0,2.479,2.2,0,0,0,2.181,1.675,0,0,0,0
214,2006,4,0,0,2.429,0,2.518,2.385,0,0,0,2.288,1.767,0,0,0,0
214,2006,5,0,0,1.71,0,1.792,1.714,0,0,0,1.65,1.475,0,0,0,0
214,2006,6,0,0,1.384,0,1.437,1.381,0,0,0,1.333,1.075,0,0,0,0
214,2006,7,0,0,1.125,0,1.206,1.144,0,0,0,1.12,1,0,0,0,0
214,2006,8,0,0,1.047,0,1.123,1.074,0,0,0,1.059,0.9,0,0,0,0
214,2006,9,0,0,0.907,0,1.038,0.961,0,0,0,0.949,0.775,0,0,0,0
214,2006,10,0,0,0.796,0,0.977,0.832,0,0,0,0.828,0.6,0,0,0,0
214,2006,11,0,0,1.053,0,1.134,1.106,0,0,0,1.079,0.975,0,0,0,0
214,2006,12,0,0,1.591,0,1.688,1.642,0,0,0,1.62,1.4,0,0,0,0
215,2000,1,0,0,1.994,0,2.018,1.958,0,0,0,2.061,2.15,0,0,0,0
215,2000,2,0,0,2.313,0,2.522,2.447,0,0,0,2.537,2.225,0,0,0,0
215,2000,3,0,0,2.401,0,2.65,2.561,0,0,0,2.597,2.05,0,0,0,0
215,2000,4,0,0,2.007,0,2.239,2.144,0,0,0,2.183,1.675,0,0,0,0
215,2000,5,0,0,1.546,0,1.777,1.643,0,0,0,1.746,1.367,0,0,0,0
215,2000,6,0,0,1.13,0,1.283,1.185,0,0,0,1.255,0.95,0,0,0,0
215,2000,7,0,0,0.946,0,1.075,0.989,0,0,0,1.05,0.825,0,0,0,0
215,2000,8,0,0,0.847,0,0.986,0.914,0,0,0,0.955,0.85,0,0,0,0
215,2000,9,0,0,0.862,0,1.002,0.93,0,0,0,0.982,0.7,0,0,0,0
215,2000,10,0,0,0.7,0,0.926,0.809,0,0,0,0.893,0.675,0,0,0,0
215,2000,11,0,0,1.161,0,1.449,1.295,0,0,0,1.406,0.767,0,0,0,0
215,2000,12,0,0,2.073,0,2.228,2.177,0,0,0,2.257,1.925,0,0,0,0
215,2001,1,0,0,2.066,0,1.913,2.037,0,0,0,1.798,2,0,0,0,0
215,2001,2,0,0,2.009,0,2.245,2.153,0,0,0,2.202,1.65,0,0,0,0
215,2001,3,0,0,2.076,0,2.123,2.137,0,0,0,2.095,1.725,0,0,0,0
215,2001,4,0,0,2.041,0,2.239,2.154,0,0,0,2.205,1.4,0,0,0,0
215,2001,5,0,0,1.454,0,1.64,1.508,0,0,0,1.602,1,0,0,0,0
215,2001,6,0,0,0.99,0,1.16,1.027,0,0,0,1.138,0.725,0,0,0,0
215,2001,7,0,0,0.874,0,1.028,0.911,0,0,0,0.985,0.7,0,0,0,0
215,2001,8,0,0,0.867,0,1.023,0.922,0,0,0,0.985,0.8,0,0,0,0
215,2001,9,0,0,0.869,0,1.078,0.963,0,0,0,1.084,0.75,0,0,0,0
215,2001,10,0,0,1.007,0,1.277,1.096,0,0,0,1.268,0.733,0,0,0,0
215,2001,11,0,0,1.229,0,1.621,1.353,0,0,0,1.652,1.05,0,0,0,0
215,2001,12,0,0,1.409,0,1.74,1.498,0,0,0,1.777,1.225,0,0,0,0
215,2002,1,0,0,1.646,0,1.851,1.676,0,0,0,2.049,1.1,0,0,0,0
215,2002,2,0,0,2.027,0,2.153,2.13,0,0,0,2.342,2.45,0,0,0,0
215,2002,3,0,0,1.973,0,2.151,2.084,0,0,0,2.08,1.925,0,0,0,0
215,2002,4,0,0,2.031,0,2.079,2.06,0,0,0,2.051,1.733,0,0,0,0
215,2002,5,0,0,1.563,0,1.671,1.613,0,0,0,1.626,1.225,0,0,0,0
215,2002,6,0,0,1.179,0,1.286,1.209,0,0,0,1.242,0.875,0,0,0,0
215,2002,7,0,0,0.982,0,1.097,1.004,0,0,0,1.052,0.8,0,0,0,0
215,2002,8,0,0,0.949,0,1.083,0.984,0,0,0,1.032,0.8,0,0,0,0
215,2002,9,0,0,0.913,0,1.132,1.006,0,0,0,1.131,0.85,0,0,0,0
215,2002,10,0,0,0.862,0,1.25,1.028,0,0,0,1.253,0.867,0,0,0,0
215,2002,11,0,0,1.242,0,1.483,1.333,0,0,0,1.53,1.05,0,0,0,0
215,2002,12,0,0,1.799,0,1.931,1.906,0,0,0,1.944,1.775,0,0,0,0
215,2003,1,0,0,1.963,0,1.992,1.96,0,0,0,2.061,2.2,0,0,0,0
215,2003,2,0,0,2.086,0,2.198,2.144,0,0,0,2.235,1.85,0,0,0,0
215,2003,3,0,0,1.965,0,2.298,2.083,0,0,0,2.311,1.575,0,0,0,0
215,2003,4,0,0,2.201,0,2.313,2.274,0,0,0,2.29,2.133,0,0,0,0
215,2003,5,0,0,1.761,0,1.871,1.815,0,0,0,1.771,1.475,0,0,0,0
215,2003,6,0,0,1.259,0,1.377,1.281,0,0,0,1.337,1.05,0,0,0,0
215,2003,7,0,0,1.044,0,1.179,1.086,0,0,0,1.132,0.85,0,0,0,0
215,2003,8,0,0,1.003,0,1.141,1.058,0,0,0,1.101,0.75,0,0,0,0
215,2003,9,0,0,0.877,0,1.079,0.98,0,0,0,1.068,0.8,0,0,0,0
215,2003,10,0,0,0.801,0,1.111,0.93,0,0,0,1.124,0.733,0,0,0,0
215,2003,11,0,0,0.978,0,1.342,1.103,0,0,0,1.36,0.875,0,0,0,0
215,2003,12,0,0,1.242,0,1.419,1.335,0,0,0,1.37,1.125,0,0,0,0
215,2004,1,0,0,1.91,0,1.878,1.898,0,0,0,1.973,2.1,0,0,0,0
215,2004,2,0,0,2.091,0,2.185,2.1,0,0,0,2.28,2.225,0,0,0,0
215,2004,3,0,0,2.305,0,2.565,2.459,0,0,0,2.606,2.475,0,0,0,0
215,2004,4,0,0,2.118,0,2.189,2.18,0,0,0,2.235,1.625,0,0,0,0
215,2004,5,0,0,1.784,0,1.972,1.861,0,0,0,1.862,1.4,0,0,0,0
215,2004,6,0,0,1.353,0,1.505,1.392,0,0,0,1.428,0.975,0,0,0,0
215,2004,7,0,0,1.097,0,1.236,1.129,0,0,0,1.175,0.85,0,0,0,0
215,2004,8,0,0,1.036,0,1.205,1.092,0,0,0,1.166,0.8,0,0,0,0
215,2004,9,0,0,0.877,0,1.086,0.977,0,0,0,1.086,0.775,0,0,0,0
215,2004,10,0,0,0.771,0,1.112,0.892,0,0,0,1.078,0.625,0,0,0,0
215,2004,11,0,0,0.977,0,1.327,1.094,0,0,0,1.331,0.833,0,0,0,0
